$	$	1.0	0.010507880910683012	1.0
$	<UNK>	0.989492119089317	0.989492119089317
''	''	1.0	0.021362586605080832	1.0
''	<UNK>	0.9786374133949192	0.9786374133949192
,	,	1.0	0.12176165803108809	1.0
,	<UNK>	0.8782383419689119	0.8782383419689119
-LRB-	-LCB-	1.0	0.0011785503830288745	1.0
-LRB-	<UNK>	0.9988214496169712	0.9988214496169712
-NONE-	*ICH*-1	0.026392961876832845	0.004909180166912126	1.0
-NONE-	*T*-2	0.0469208211143695	0.008345606283750613	1.0
-NONE-	*T*-1	0.0967741935483871	0.016691212567501227	1.0
-NONE-	*T*-100	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-101	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	0	0.17888563049853373	0.03043691703485518	1.0
-NONE-	*	0.14076246334310852	0.024054982817869417	1.0
-NONE-	*EXP*-2	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*-1	0.1935483870967742	0.03289150711831124	1.0
-NONE-	*ICH*-3	0.005865102639296188	0.0014727540500736377	1.0
-NONE-	*T*-102	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-103	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-104	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-3	0.011730205278592375	0.002454590083456063	1.0
-NONE-	*T*-105	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-106	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*-2	0.05865102639296188	0.010309278350515464	1.0
-NONE-	*T*-107	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*?*	0.008797653958944282	0.0019636720667648502	1.0
-NONE-	*T*-4	0.005865102639296188	0.0014727540500736377	1.0
-NONE-	*T*-108	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-109	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*U*	0.04985337243401759	0.008836524300441826	1.0
-NONE-	*T*-110	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-111	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-112	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*-3	0.02346041055718475	0.004418262150220913	1.0
-NONE-	*T*-113	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*-4	0.011730205278592375	0.002454590083456063	1.0
-NONE-	*ICH*-4	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*ICH*-2	0.005865102639296188	0.0014727540500736377	1.0
-NONE-	*T*-114	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-115	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-116	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-117	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-118	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-119	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-120	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-121	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-122	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-123	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-124	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-125	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-126	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-127	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-128	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-129	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-130	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-131	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-132	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-133	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*EXP*-3	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-134	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-135	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*RNR*-1	0.011730205278592375	0.002454590083456063	1.0
-NONE-	*T*-136	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-137	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	*T*-138	0.002932551319648094	0.0009818360333824251	1.0
-NONE-	<UNK>	0.8041237113402064	0.8041237113402064
-RRB-	-RCB-	1.0	0.0011785503830288745	1.0
-RRB-	<UNK>	0.9988214496169712	0.9988214496169712
.	.	0.9898477157360406	0.10353935552033809	1.0
.	?	0.01015228426395939	0.001584786053882726	1.0
.	<UNK>	0.8948758584257792	0.8948758584257792
:	:	0.375	0.0040887850467289715	1.0
:	;	0.25	0.0029205607476635513	1.0
:	--	0.3125	0.0035046728971962616	1.0
:	...	0.0625	0.0011682242990654205	1.0
:	<UNK>	0.9883177570093458	0.9883177570093458
CC	and	0.5826086956521739	0.03754831584759801	1.0
CC	But	0.10434782608695652	0.00717835450027609	1.0
CC	or	0.2	0.013252346769740474	1.0
CC	but	0.06086956521739131	0.004417448923246825	1.0
CC	&	0.05217391304347826	0.003865267807840972	0.8571428571428571
CC	<UNK>	0.9337382661512976	0.9337382661512976
CD	one	0.033112582781456956	0.0032485110990795887	1.0
CD	IX	0.006622516556291391	0.0010828370330265296	1.0
CD	10	0.033112582781456956	0.0032485110990795887	1.0
CD	million	0.09933774834437085	0.008662696264212236	1.0
CD	five	0.013245033112582781	0.0016242555495397943	1.0
CD	20,000	0.006622516556291391	0.0010828370330265296	1.0
CD	four	0.019867549668874173	0.002165674066053059	1.0
CD	90	0.006622516556291391	0.0010828370330265296	1.0
CD	66.5	0.006622516556291391	0.0010828370330265296	1.0
CD	69	0.013245033112582781	0.0016242555495397943	1.0
CD	64.5	0.006622516556291391	0.0010828370330265296	1.0
CD	1979	0.006622516556291391	0.0010828370330265296	1.0
CD	1985	0.033112582781456956	0.0032485110990795887	1.0
CD	1988	0.019867549668874173	0.002165674066053059	1.0
CD	150	0.006622516556291391	0.0010828370330265296	1.0
CD	44	0.019867549668874173	0.002165674066053059	1.0
CD	2.4	0.006622516556291391	0.0010828370330265296	1.0
CD	billion	0.013245033112582781	0.0016242555495397943	1.0
CD	two	0.046357615894039736	0.004331348132106118	1.0
CD	1987	0.013245033112582781	0.0016242555495397943	1.0
CD	8	0.019867549668874173	0.002165674066053059	1.0
CD	1.01	0.006622516556291391	0.0010828370330265296	1.0
CD	456.64	0.006622516556291391	0.0010828370330265296	1.0
CD	118.6	0.006622516556291391	0.0010828370330265296	1.0
CD	133.8	0.006622516556291391	0.0010828370330265296	1.0
CD	145	0.006622516556291391	0.0010828370330265296	1.0
CD	100	0.026490066225165563	0.0027070925825663237	1.0
CD	1.39	0.006622516556291391	0.0010828370330265296	1.0
CD	446.62	0.006622516556291391	0.0010828370330265296	1.0
